displayName,position,pred_safety_tackle_prob
Bobby McCain,FS,0.707317233
Talanoa Hufanga,SS,0.707372665
Malik Hooker,FS,0.707376778
Eddie Jackson,SS,0.707454383
Jalen Thompson,FS,0.707511127
Vonn Bell,SS,0.707515121
John Johnson,FS,0.70751518
Donovan Wilson,SS,0.707533598
Minkah Fitzpatrick,FS,0.707559288
Budda Baker,SS,0.707577646
Julian Love,SS,0.707649767
Alohi Gilman,SS,0.707658291
Xavier Woods,FS,0.707687616
Bobby McCain,FS,0.70769012
Terrell Edmunds,SS,0.707722723
Mike Edwards,FS,0.707736552
Minkah Fitzpatrick,FS,0.707765162
Jonathan Owens,FS,0.707806289
Tashaun Gipson,FS,0.707891822
Eric Rowe,SS,0.707947433
Malik Hooker,FS,0.707993507
Eddie Jackson,SS,0.708010316
Marcus Maye,FS,0.708067179
Rudy Ford,SS,0.708147049
Harrison Smith,SS,0.708155036
DeShon Elliott,FS,0.708237946
Jalen Thompson,FS,0.708349705
Adrian Phillips,SS,0.708351195
Myles Hartsfield,FS,0.708429635
Rayshawn Jenkins,SS,0.708491743
Jaquan Brisker,SS,0.708574593
Jalen Thompson,FS,0.708721697
Geno Stone,SS,0.708727896
Chuck Clark,SS,0.708765864
Andre Cisco,SS,0.708804846
Marcus Maye,FS,0.70883888
Rodney McLeod,FS,0.708840787
Terrell Edmunds,SS,0.708847821
Marcus Maye,FS,0.70890373
Talanoa Hufanga,SS,0.708923697
Bobby McCain,FS,0.709048986
Josh Metellus,SS,0.709123433
Eddie Jackson,SS,0.709127367
Rayshawn Jenkins,SS,0.709191918
Devin McCourty,FS,0.709240079
Caden Sterns,FS,0.709245145
Terrell Edmunds,SS,0.709257424
Eric Rowe,SS,0.709286392
Eddie Jackson,SS,0.709313154
Bobby McCain,FS,0.709399283
Mike Edwards,FS,0.709436476
Adrian Amos,FS,0.709444106
Devin McCourty,FS,0.70951575
Rayshawn Jenkins,SS,0.709550142
Jonathan Owens,FS,0.709569812
Budda Baker,SS,0.709611952
DeShon Elliott,FS,0.70962441
Geno Stone,SS,0.709694803
Brandon Jones,SS,0.709696352
Vonn Bell,SS,0.709707141
Dane Belton,FS,0.709718704
Chauncey Gardner-Johnson,SS,0.709731042
Logan Ryan,FS,0.709795773
Adrian Amos,FS,0.709816813
Rodney Thomas,FS,0.709854126
Ryan Neal,SS,0.709875703
John Johnson,FS,0.709884465
Eric Rowe,SS,0.709964871
Nasir Adderley,FS,0.709998131
Talanoa Hufanga,SS,0.710044146
Derwin James,FS,0.710053265
Kyle Dugger,FS,0.710062444
Kamren Curl,SS,0.710080206
Andre Cisco,SS,0.710115612
Nasir Adderley,FS,0.710147798
Bobby McCain,FS,0.710167527
Malik Hooker,FS,0.710169256
Xavier Woods,FS,0.7101717
Chauncey Gardner-Johnson,SS,0.710172296
Myles Hartsfield,FS,0.710213661
Adrian Amos,FS,0.710241377
Talanoa Hufanga,SS,0.710394919
Adrian Amos,FS,0.710395217
Adrian Phillips,SS,0.710396707
Rayshawn Jenkins,SS,0.710439444
Jalen Pitre,FS,0.71045512
Kamren Curl,SS,0.710463703
Devin McCourty,FS,0.710467339
Geno Stone,SS,0.710514426
Johnathan Abram,SS,0.710519731
Mike Edwards,FS,0.7106148
Jalen Thompson,FS,0.710642517
Derwin James,FS,0.710657001
Jaquan Brisker,SS,0.710671365
Israel Mukuamu,SS,0.710689604
Marcus Maye,FS,0.710690081
Mike Edwards,FS,0.710704327
Chuck Clark,SS,0.71076405
Adrian Amos,FS,0.710777879
Julian Love,SS,0.710807562
John Johnson,FS,0.710846424
Geno Stone,SS,0.710927308
Devin McCourty,FS,0.7109797
Marcus Williams,FS,0.71104461
Rodney McLeod,FS,0.71107316
Juan Thornhill,FS,0.711089671
Kevin Byard,FS,0.71112293
Kamren Curl,SS,0.711168647
Jaquan Brisker,SS,0.711178243
Rudy Ford,SS,0.711193562
Johnathan Abram,SS,0.711208284
Jevon Holland,FS,0.711234331
Jaquan Brisker,SS,0.711245179
Talanoa Hufanga,SS,0.711273491
Juston Burris,SS,0.711311519
Julian Love,SS,0.711346805
Jalen Pitre,FS,0.711471081
Derwin James,FS,0.711573422
Kyle Dugger,FS,0.711586118
Tyrann Mathieu,FS,0.71159029
Johnathan Abram,SS,0.711590648
Kyle Dugger,FS,0.711663365
Jalen Pitre,FS,0.711708724
Jonathan Owens,FS,0.711730719
Minkah Fitzpatrick,FS,0.711758852
Eddie Jackson,SS,0.71177578
Vonn Bell,SS,0.711821914
Rodney McLeod,FS,0.711841524
Mike Edwards,FS,0.711858153
Richie Grant,SS,0.711865246
Richie Grant,SS,0.711865246
Talanoa Hufanga,SS,0.711913645
Rodney McLeod,FS,0.711919248
Rayshawn Jenkins,SS,0.711929202
Derwin James,FS,0.711942255
Adrian Phillips,SS,0.71194458
Jaquan Johnson,FS,0.712004602
Vonn Bell,SS,0.712020338
Tashaun Gipson,FS,0.712067783
John Johnson,FS,0.712094724
Adrian Amos,FS,0.712105632
Chuck Clark,SS,0.71217674
Kamren Curl,SS,0.712177396
Marcus Epps,SS,0.712207139
Derwin James,FS,0.712219954
Eddie Jackson,SS,0.712226808
Mike Edwards,FS,0.712240756
Logan Ryan,FS,0.712250412
Nasir Adderley,FS,0.712251067
Xavier McKinney,FS,0.712251246
Vonn Bell,SS,0.71231705
Jaquan Brisker,SS,0.712320805
Derwin James,FS,0.712322831
Chauncey Gardner-Johnson,SS,0.712399364
Jonathan Owens,FS,0.712412298
Jalen Pitre,FS,0.7124331
Richie Grant,SS,0.712555349
Jalen Pitre,FS,0.712562561
Adrian Phillips,SS,0.712595165
Xavier Woods,FS,0.71264708
Derwin James,FS,0.712659299
Julian Love,SS,0.71270448
John Johnson,FS,0.712723196
Kyle Dugger,FS,0.712735593
Ronnie Harrison,SS,0.712767184
Logan Ryan,FS,0.712890029
Caden Sterns,FS,0.713026643
Dane Belton,FS,0.713031292
Nasir Adderley,FS,0.71310395
Julian Love,SS,0.713139296
Kareem Jackson,SS,0.713152349
DeShon Elliott,FS,0.71315372
Nasir Adderley,FS,0.713198304
Jaquan Brisker,SS,0.713260233
Jordan Poyer,SS,0.713308156
Marcus Maye,FS,0.713322878
Mike Edwards,FS,0.713399053
Justin Evans,SS,0.713415146
Eric Rowe,SS,0.713465154
Julian Love,SS,0.713507771
Kyle Dugger,FS,0.713533223
Marcus Maye,FS,0.713546753
Jessie Bates,FS,0.713695168
Grant Delpit,SS,0.713773429
Kareem Jackson,SS,0.713781595
Rodney McLeod,FS,0.713837385
Xavier Woods,FS,0.713887751
Malik Hooker,FS,0.713912785
Kevin Byard,FS,0.71391499
Juston Burris,SS,0.713987708
John Johnson,FS,0.714009225
Kamren Curl,SS,0.714043319
Dane Belton,FS,0.71404475
Marcus Maye,FS,0.714071274
Dax Hill,FS,0.714081705
Rodney McLeod,FS,0.714123189
Justin Evans,SS,0.714125812
Justin Evans,SS,0.714125812
Julian Love,SS,0.714167833
Rodney Thomas,FS,0.714220524
Duron Harmon,SS,0.714241922
Duron Harmon,SS,0.714241922
Lamarcus Joyner,SS,0.714250207
Devin McCourty,FS,0.714283168
Ryan Neal,SS,0.714301407
Tyrann Mathieu,FS,0.714344978
Duron Harmon,SS,0.7143718
Duron Harmon,SS,0.7143718
Jalen Pitre,FS,0.71439147
DeShon Elliott,FS,0.714407086
Juju Hughes,FS,0.714420915
Vonn Bell,SS,0.714425445
Camryn Bynum,FS,0.714440644
Talanoa Hufanga,SS,0.71452105
Jaylinn Hawkins,FS,0.714558125
Kyle Dugger,FS,0.714571178
Derwin James,FS,0.714578509
Eric Rowe,SS,0.714607418
John Johnson,FS,0.714782476
Adrian Phillips,SS,0.714832783
Bobby McCain,FS,0.71485287
Eric Rowe,SS,0.71486789
Chauncey Gardner-Johnson,SS,0.714892149
John Johnson,FS,0.714945555
Josh Metellus,SS,0.714946151
Julian Love,SS,0.714992166
Jordan Poyer,SS,0.715012252
Jonathan Owens,FS,0.715067804
Juston Burris,SS,0.715068758
Julian Love,SS,0.715070128
Adrian Phillips,SS,0.71510452
Geno Stone,SS,0.715109408
Malik Hooker,FS,0.71514219
Chuck Clark,SS,0.715142608
Adrian Amos,FS,0.715168536
Derwin James,FS,0.715269148
John Johnson,FS,0.715355396
Jonathan Owens,FS,0.715398908
Grant Delpit,SS,0.715431035
Adrian Amos,FS,0.715433836
Rodney McLeod,FS,0.715504527
Rodney Thomas,FS,0.715526402
Eddie Jackson,SS,0.715600073
Quandre Diggs,FS,0.715603769
Jabrill Peppers,SS,0.715607822
Eddie Jackson,SS,0.715653837
Juston Burris,SS,0.71566397
Minkah Fitzpatrick,FS,0.715681553
Tashaun Gipson,FS,0.715798616
Jalen Pitre,FS,0.715838313
Antoine Winfield,FS,0.715858281
Rudy Ford,SS,0.715932548
Xavier Woods,FS,0.715965986
Adrian Phillips,SS,0.715991974
Eric Rowe,SS,0.71603626
Eddie Jackson,SS,0.716138542
Jalen Pitre,FS,0.716163039
Derwin James,FS,0.716225088
Marcus Epps,SS,0.716237426
Mike Edwards,FS,0.716265023
Antoine Winfield,FS,0.716299951
Geno Stone,SS,0.716304958
Jaquan Brisker,SS,0.716385722
Grant Delpit,SS,0.716401339
Kyle Dugger,FS,0.716453254
Marcus Maye,FS,0.716476023
Derwin James,FS,0.716508985
Mike Edwards,FS,0.716513157
Rodney Thomas,FS,0.716575325
Jonathan Owens,FS,0.716585815
Eddie Jackson,SS,0.716692507
Juju Hughes,FS,0.716739595
Xavier Woods,FS,0.716743827
Talanoa Hufanga,SS,0.716761112
Tashaun Gipson,FS,0.716794133
Johnathan Abram,SS,0.71692276
Kamren Curl,SS,0.717068672
Eddie Jackson,SS,0.717072546
Ryan Neal,SS,0.717120349
Talanoa Hufanga,SS,0.717138827
Tyrann Mathieu,FS,0.717158198
Malik Hooker,FS,0.717163205
Darnell Savage,SS,0.717182994
Jeremy Chinn,FS,0.717250645
John Johnson,FS,0.71726656
Derwin James,FS,0.71730864
Budda Baker,SS,0.717331231
Kyle Dugger,FS,0.717338264
Rodney Thomas,FS,0.717338383
Adrian Amos,FS,0.717360795
Justin Reid,SS,0.717402697
Amani Hooker,FS,0.71742779
Bobby McCain,FS,0.717436373
John Johnson,FS,0.717436433
Kyle Dugger,FS,0.717439353
Rodney McLeod,FS,0.71746701
Jordan Poyer,SS,0.717482269
Talanoa Hufanga,SS,0.717513978
Adrian Amos,FS,0.717582285
Ryan Neal,SS,0.717585325
Bobby McCain,FS,0.717585742
Kamren Curl,SS,0.717628539
Jaylinn Hawkins,FS,0.717645943
John Johnson,FS,0.717646241
Devin McCourty,FS,0.717654586
Jonathan Owens,FS,0.717665792
Tashaun Gipson,FS,0.717688739
Rodney McLeod,FS,0.717738032
Kamren Curl,SS,0.717852056
Malik Hooker,FS,0.717863381
Kyle Dugger,FS,0.71787107
Bobby McCain,FS,0.717888713
Jalen Pitre,FS,0.717924714
Nasir Adderley,FS,0.717939436
Marcus Epps,SS,0.717941523
Ryan Neal,SS,0.71799612
Geno Stone,SS,0.7180053
Jaquan Brisker,SS,0.718009472
Terrell Burgess,FS,0.718111217
Ronnie Harrison,SS,0.718140662
Donovan Wilson,SS,0.71815902
Jaquan Johnson,FS,0.718182981
Kevin Byard,FS,0.718228579
Malik Hooker,FS,0.718231916
Marcus Maye,FS,0.718319416
Adrian Phillips,SS,0.718322337
Jalen Pitre,FS,0.718349338
Kamren Curl,SS,0.718363404
Myles Hartsfield,FS,0.718428016
Kamren Curl,SS,0.718452215
Devin McCourty,FS,0.718514323
Vonn Bell,SS,0.718520343
Dane Belton,FS,0.718540609
Mike Edwards,FS,0.718543947
Nick Cross,SS,0.718551576
Kareem Jackson,SS,0.718556583
Terrell Burgess,FS,0.718560815
Damar Hamlin,SS,0.71857363
Jalen Thompson,FS,0.718596041
Julian Love,SS,0.718629122
Marcus Epps,SS,0.718634546
Budda Baker,SS,0.718663812
Eddie Jackson,SS,0.718670428
Eddie Jackson,SS,0.718671143
Jayron Kearse,FS,0.718730867
Mike Edwards,FS,0.718747437
Jessie Bates,FS,0.718781352
Eddie Jackson,SS,0.718833923
Jonathan Owens,FS,0.718859196
Jaquan Brisker,SS,0.718861043
Keanu Neal,FS,0.718866467
Bobby McCain,FS,0.718870819
Jaquan Brisker,SS,0.718903065
Adrian Amos,FS,0.718919754
Harrison Smith,SS,0.718940794
Derwin James,FS,0.718990326
John Johnson,FS,0.719047308
DeShon Elliott,FS,0.71906215
Marcus Maye,FS,0.719136
Xavier Woods,FS,0.719152629
Talanoa Hufanga,SS,0.719306707
Eric Rowe,SS,0.719329894
Richie Grant,SS,0.719345868
Geno Stone,SS,0.719374657
Andre Cisco,SS,0.719375908
Jalen Thompson,FS,0.71945399
Taylor Rapp,FS,0.719458103
Rudy Ford,SS,0.719460905
Budda Baker,SS,0.71946156
Eddie Jackson,SS,0.71951139
Xavier McKinney,FS,0.719574869
Rodney Thomas,FS,0.719602168
Eddie Jackson,SS,0.719619036
Quandre Diggs,FS,0.719643831
Eddie Jackson,SS,0.719651997
Derwin James,FS,0.719657719
Jaquan Brisker,SS,0.719671965
DeShon Elliott,FS,0.719688594
Jaquan Brisker,SS,0.71970427
Jonathan Owens,FS,0.71970731
Rodney McLeod,FS,0.71971029
Talanoa Hufanga,SS,0.719734669
Caden Sterns,FS,0.719765961
Adrian Amos,FS,0.719835699
Minkah Fitzpatrick,FS,0.719873369
Marcus Williams,FS,0.719987094
Talanoa Hufanga,SS,0.720006049
Johnathan Abram,SS,0.720013916
Jaquan Brisker,SS,0.720058203
Talanoa Hufanga,SS,0.720172167
Julian Love,SS,0.720206261
Talanoa Hufanga,SS,0.720252156
Jonathan Owens,FS,0.720284164
Kevin Byard,FS,0.720338047
John Johnson,FS,0.720344365
Antoine Winfield,FS,0.720358908
Chuck Clark,SS,0.720385492
John Johnson,FS,0.720457375
Jordan Poyer,SS,0.720520437
Dane Belton,FS,0.720574319
Marcus Epps,SS,0.720626831
Justin Reid,SS,0.720671713
Julian Love,SS,0.720695674
Talanoa Hufanga,SS,0.720710814
Malik Hooker,FS,0.720753372
Jaquan Brisker,SS,0.720763087
Josh Jones,FS,0.720773458
Grant Delpit,SS,0.720794022
Quandre Diggs,FS,0.720823109
Justin Evans,SS,0.720845997
Justin Evans,SS,0.720845997
Richie Grant,SS,0.720898747
Kamren Curl,SS,0.720924079
Richie Grant,SS,0.720930398
Richie Grant,SS,0.720930398
Chuck Clark,SS,0.720932782
Rayshawn Jenkins,SS,0.720974505
Kamren Curl,SS,0.720980167
Adrian Amos,FS,0.720984519
Keanu Neal,FS,0.721073687
Rodney McLeod,FS,0.721076488
Rodney McLeod,FS,0.721158564
Rodney McLeod,FS,0.721177578
Camryn Bynum,FS,0.721202672
Kyle Dugger,FS,0.72121042
Tracy Walker,FS,0.721221626
DeShon Elliott,FS,0.721229494
Johnathan Abram,SS,0.721237123
Mike Edwards,FS,0.721254468
Jayron Kearse,FS,0.721339226
Adrian Amos,FS,0.721383631
Jonathan Owens,FS,0.721391201
Dane Belton,FS,0.721408188
Vonn Bell,SS,0.721428871
Dax Hill,FS,0.721462786
Rayshawn Jenkins,SS,0.721495271
Kamren Curl,SS,0.721508563
Rayshawn Jenkins,SS,0.721510172
Nasir Adderley,FS,0.721536458
Bobby McCain,FS,0.72155422
Eddie Jackson,SS,0.721566975
Mike Edwards,FS,0.721604645
Rayshawn Jenkins,SS,0.721627712
Vonn Bell,SS,0.721730828
Jonathan Owens,FS,0.721731961
Rayshawn Jenkins,SS,0.721770883
Ryan Neal,SS,0.721802235
DeShon Elliott,FS,0.721814156
Marcus Williams,FS,0.721825778
Chauncey Gardner-Johnson,SS,0.721837759
Eddie Jackson,SS,0.721884251
Marcus Maye,FS,0.721928835
Juston Burris,SS,0.72202456
Josh Jones,FS,0.722032666
Richie Grant,SS,0.72205174
Johnathan Abram,SS,0.722067773
Malik Hooker,FS,0.722212791
Will Harris,SS,0.72224313
Eric Rowe,SS,0.722268105
Derwin James,FS,0.722374558
Marcus Epps,SS,0.722424746
John Johnson,FS,0.722523272
Xavier Woods,FS,0.722602189
Marcus Maye,FS,0.722663701
Donovan Wilson,SS,0.722711504
Minkah Fitzpatrick,FS,0.722771525
Jonathan Owens,FS,0.722851098
Marcus Williams,FS,0.72286123
Grant Delpit,SS,0.722906828
Terrell Edmunds,SS,0.722920418
Rudy Ford,SS,0.722956002
Rodney Thomas,FS,0.722958207
Talanoa Hufanga,SS,0.722970068
Jalen Pitre,FS,0.723025322
Grant Delpit,SS,0.723045409
Terrell Edmunds,SS,0.723131895
Vonn Bell,SS,0.723156214
Sean Chandler,SS,0.72321254
Nasir Adderley,FS,0.723239124
Xavier Woods,FS,0.723240614
DeShon Elliott,FS,0.723291576
Terrell Edmunds,SS,0.723301589
Eric Rowe,SS,0.723344207
Logan Ryan,FS,0.723355472
Kyle Dugger,FS,0.723359644
Talanoa Hufanga,SS,0.723410785
Chuck Clark,SS,0.723419547
Malik Hooker,FS,0.723452628
Xavier Woods,FS,0.723458111
Harrison Smith,SS,0.72353971
Vonn Bell,SS,0.72354877
Bobby McCain,FS,0.723549426
Adrian Amos,FS,0.723559916
Rodney McLeod,FS,0.723597825
Andrew Adams,SS,0.723617077
Rayshawn Jenkins,SS,0.723671556
Jordan Poyer,SS,0.723765373
Eddie Jackson,SS,0.723852873
Jabrill Peppers,SS,0.723853409
Rayshawn Jenkins,SS,0.723868668
Rayshawn Jenkins,SS,0.723990321
Chauncey Gardner-Johnson,SS,0.724028528
Vonn Bell,SS,0.724116743
John Johnson,FS,0.724154174
Minkah Fitzpatrick,FS,0.724189162
Talanoa Hufanga,SS,0.724192023
John Johnson,FS,0.724226475
Jordan Poyer,SS,0.724235952
Caden Sterns,FS,0.724239767
Talanoa Hufanga,SS,0.724248588
Kamren Curl,SS,0.724295259
John Johnson,FS,0.724306405
John Johnson,FS,0.72435993
Malik Hooker,FS,0.724391699
Harrison Smith,SS,0.72444135
Adrian Amos,FS,0.724449635
Vonn Bell,SS,0.724476576
Grant Delpit,SS,0.724480331
Minkah Fitzpatrick,FS,0.724493802
Quandre Diggs,FS,0.72451508
Mike Edwards,FS,0.724617302
Jalen Pitre,FS,0.724714756
Mike Edwards,FS,0.724736273
Tre Norwood,FS,0.724755168
Derwin James,FS,0.724762201
Darnell Savage,SS,0.724771976
Sean Chandler,SS,0.724776089
Eric Rowe,SS,0.72480166
Derwin James,FS,0.724815428
Quandre Diggs,FS,0.724820077
Jordan Poyer,SS,0.724836528
Kareem Jackson,SS,0.724902213
Nasir Adderley,FS,0.724909544
Taylor Rapp,FS,0.724909842
Jalen Thompson,FS,0.724961877
Dax Hill,FS,0.725025177
Jaquan Brisker,SS,0.725047588
Adrian Amos,FS,0.725079298
Malik Hooker,FS,0.725134909
Rudy Ford,SS,0.725158811
Budda Baker,SS,0.725184798
Malik Hooker,FS,0.725233138
Juan Thornhill,FS,0.725233793
Rodney Thomas,FS,0.725254595
Jabrill Peppers,SS,0.72529614
Jordan Poyer,SS,0.725388587
DeShon Elliott,FS,0.725403488
Jalen Pitre,FS,0.725494504
Xavier Woods,FS,0.725596309
Jaquan Brisker,SS,0.725642681
Rodney McLeod,FS,0.725650489
DeShon Elliott,FS,0.725664437
Justin Simmons,FS,0.725687623
John Johnson,FS,0.725745976
Rayshawn Jenkins,SS,0.725781977
Quandre Diggs,FS,0.725823045
Adrian Phillips,SS,0.725978911
Kamren Curl,SS,0.725994051
Jaquan Johnson,FS,0.726061761
Jalen Pitre,FS,0.726080716
Keanu Neal,FS,0.726102531
Talanoa Hufanga,SS,0.726177454
Rayshawn Jenkins,SS,0.726284027
Eddie Jackson,SS,0.726292074
Rodney Thomas,FS,0.726316512
Rodney Thomas,FS,0.726316512
John Johnson,FS,0.726339161
Darnell Savage,SS,0.726385653
Andrew Adams,SS,0.726408422
Geno Stone,SS,0.726426423
Justin Reid,SS,0.726450145
Grant Delpit,SS,0.726467848
John Johnson,FS,0.726505041
Jalen Pitre,FS,0.726527333
Kyle Dugger,FS,0.726555228
Malik Hooker,FS,0.726609409
Marcus Williams,FS,0.726621211
Geno Stone,SS,0.726633132
Kevin Byard,FS,0.726649582
Kareem Jackson,SS,0.726693273
Grant Delpit,SS,0.726694286
Marcus Maye,FS,0.726701915
Jeremy Chinn,FS,0.726702631
Jonathan Owens,FS,0.726832747
Dane Belton,FS,0.726866007
Rodney Thomas,FS,0.726881981
Tyrann Mathieu,FS,0.726986229
Justin Simmons,FS,0.72699064
Jonathan Owens,FS,0.72701633
Marcus Williams,FS,0.727097869
Rayshawn Jenkins,SS,0.727126718
Xavier McKinney,FS,0.72713691
Brandon Jones,SS,0.72716707
Johnathan Abram,SS,0.727182984
Israel Mukuamu,SS,0.727196038
Nasir Adderley,FS,0.727206409
Talanoa Hufanga,SS,0.727239311
Josh Jones,FS,0.727280319
Josh Jones,FS,0.727280319
DeShon Elliott,FS,0.727290511
Eddie Jackson,SS,0.727318168
Eric Rowe,SS,0.727319717
Jaquan Brisker,SS,0.727332234
Kareem Jackson,SS,0.727403462
Dax Hill,FS,0.727412581
Sean Chandler,SS,0.727432907
Rayshawn Jenkins,SS,0.727451563
Minkah Fitzpatrick,FS,0.727461159
Justin Evans,SS,0.727504909
Justin Evans,SS,0.727504909
Jonathan Owens,FS,0.727514565
Xavier Woods,FS,0.727522016
Jonathan Owens,FS,0.727550387
Jaylinn Hawkins,FS,0.727554739
Devin McCourty,FS,0.727636874
Xavier Woods,FS,0.727672577
Derwin James,FS,0.727674067
Jaquan Brisker,SS,0.727690876
Adrian Amos,FS,0.727694571
Quandre Diggs,FS,0.727700651
Quandre Diggs,FS,0.727711558
Andrew Adams,SS,0.727763236
Jonathan Owens,FS,0.72778362
Logan Ryan,FS,0.727820158
Ryan Neal,SS,0.727844536
Jordan Poyer,SS,0.727849126
Jaquan Brisker,SS,0.727858901
Quandre Diggs,FS,0.727865398
Kamren Curl,SS,0.727995217
Dax Hill,FS,0.728179634
Bobby McCain,FS,0.728188932
Tyrann Mathieu,FS,0.728194833
Adrian Amos,FS,0.728210509
Malik Hooker,FS,0.728211343
John Johnson,FS,0.728236973
John Johnson,FS,0.728237092
Juju Hughes,FS,0.728246748
Malik Hooker,FS,0.728273511
Eric Rowe,SS,0.728373885
Rudy Ford,SS,0.728401482
Jayron Kearse,FS,0.728408754
Adrian Phillips,SS,0.728432775
Justin Reid,SS,0.728435278
Minkah Fitzpatrick,FS,0.72854203
Eddie Jackson,SS,0.728556573
Rodney Thomas,FS,0.728603542
Rayshawn Jenkins,SS,0.728666425
Adrian Phillips,SS,0.728675008
Chuck Clark,SS,0.728694201
Jalen Pitre,FS,0.72874254
Tashaun Gipson,FS,0.728848755
Vonn Bell,SS,0.728858292
Jonathan Owens,FS,0.728913546
Derwin James,FS,0.728939712
Talanoa Hufanga,SS,0.72897166
Kevin Byard,FS,0.729030848
Eddie Jackson,SS,0.729034185
Kyle Dugger,FS,0.729043722
Talanoa Hufanga,SS,0.72906208
Adrian Amos,FS,0.729122102
Terrell Edmunds,SS,0.729161561
Talanoa Hufanga,SS,0.729180455
Keanu Neal,FS,0.729188383
Israel Mukuamu,SS,0.729247093
Rodney McLeod,FS,0.729247868
Talanoa Hufanga,SS,0.729251504
Alohi Gilman,SS,0.729303241
Xavier Woods,FS,0.729422867
Jessie Bates,FS,0.729439974
Julian Love,SS,0.729516745
John Johnson,FS,0.729569852
Budda Baker,SS,0.72963208
Nasir Adderley,FS,0.729661047
Talanoa Hufanga,SS,0.729769051
Julian Love,SS,0.729825497
Julian Love,SS,0.729834497
Logan Ryan,FS,0.729857087
Nasir Adderley,FS,0.730022013
Jalen Thompson,FS,0.730034828
Marcus Williams,FS,0.730079055
Juan Thornhill,FS,0.730197012
Kevin Byard,FS,0.730245829
Kareem Jackson,SS,0.730306268
Kyle Dugger,FS,0.730365396
Jordan Poyer,SS,0.730369747
Rodney McLeod,FS,0.730380952
DeShon Elliott,FS,0.730396986
Eddie Jackson,SS,0.73040539
Tashaun Gipson,FS,0.730443478
Kamren Curl,SS,0.730468333
Geno Stone,SS,0.730544567
Eddie Jackson,SS,0.730545163
Kareem Jackson,SS,0.730555952
Ryan Neal,SS,0.730561912
Alohi Gilman,SS,0.730585933
Talanoa Hufanga,SS,0.730585992
Nasir Adderley,FS,0.730609894
Rayshawn Jenkins,SS,0.730662286
Rudy Ford,SS,0.730662346
Kyle Dugger,FS,0.730674684
Keanu Neal,FS,0.730675101
Jalen Thompson,FS,0.730677545
Adrian Amos,FS,0.730703235
Nasir Adderley,FS,0.73070997
Rudy Ford,SS,0.730723143
Quandre Diggs,FS,0.730746448
Chuck Clark,SS,0.730874181
Xavier McKinney,FS,0.730904818
Logan Ryan,FS,0.73092711
Devin McCourty,FS,0.730932593
Camryn Bynum,FS,0.730938792
Xavier Woods,FS,0.73094517
Jonathan Owens,FS,0.730971754
Jordan Poyer,SS,0.730974555
Nick Cross,SS,0.730999768
Chuck Clark,SS,0.731002271
Jalen Pitre,FS,0.731040359
Mike Edwards,FS,0.731054425
Eddie Jackson,SS,0.731159806
Dane Belton,FS,0.73118633
Marcus Maye,FS,0.731202602
Taylor Rapp,FS,0.731255293
Antoine Winfield,FS,0.731329322
Darnell Savage,SS,0.731334329
Camryn Bynum,FS,0.731387317
Ryan Neal,SS,0.731419742
Talanoa Hufanga,SS,0.731448114
